"Age";"Genre";"Taille en cm";"Année d'étude";"Filière";"Pays de naissance";"Année d'obtention du baccalauréat ou équivalent";"Enseignements de spécialité en terminale (si bac à spécialités)";"Filière de votre bac si pas de spécialité";"Votre licence est...";"Temps de travail personnel (scolaire) la semaine dernière en heure";"Moyen de transport principal pour venir à la faculté au quotidien";"Temps de trajets en minutes pour venir à la faculté au quotidien";"Fumez-vous du tabac ?";"Rythme de consommation d'alcool";"Nombre de soirées par semaine en moyenne";"Vos phobies";"Plateforme d'accès aux jeux vidéos";"Système d'exploitation de votre téléphone";"Temps de possession votre téléphone actuel en année";"Système d'exploitation de votre ordinateur";"Temps de possession votre ordinateur actuel en année";"Support principal pour la prise de note en cours";"Matériels possédés";"Réseau social le plus utilisé";"Temps passé par jour sur les réseaux sociaux en heure";"Temps passé par jour sur votre téléphone en heure";"Principales sources d'information";"Quelle est la plus large chaîne de montagne du monde ?";"Quel est le nom de la femme noire qui a refusé de céder sa place à un homme blanc dans un bus en 1955 aux États-Unis ?";"Au cours de quel siècle, Cléopâtre, a-t-elle régné ?";"Quel naturaliste a révolutionné la biologie avec son ouvrage “L'Origine des espèces” paru en 1859 ?";"À quel mot correspond la définition suivante : répartition dans le temps d’une charge financière correspondant au remplacement d’un bien, machine, appareil, etc. ?";"Qui est Niki de Saint Phalle ?";"Combien de temps dure la rotation complète de la Lune autour de la Terre ?";"En quelle année est définitivement proclamée l’abolition de l’esclavage en France ?";"Qui a inventé l'expression ""la main invisible"" ?";"Quel écrivain et philosophe français a raconté l’histoire de Candide ?";"Avez-bien joué le jeu et répondu sans consulté de source d'information ?";"Nombre de réponses juste estimées";"spe_maths";"spe_SES";"spe_HGP";"spe_HLP";"spe_NSI";"spe_PC";"spe_autre";"spe_bacsansspe";"phobie_chien";"phobie_araignees";"phobie_foule";"phobie_veillir";"phobie_noir";"phobie_sang";"phobie_claustro";"phobie_sociale";"phobie_germe";"phobie_hauteur";"phobie_nombre";"jv_PC";"jv_playstation";"jv_xbox";"jv_nintendo";"jv_teltab";"jv_autre";"jv_nejouepas";"materiel_tel";"materiel_tablette";"materiel_ordinateur";"materiel_montreconnectee";"materiel_aucun";"infosource_journalpapier";"infosource_journal_inline";"infosource_autre_ecritinline";"infosource_télévision";"infosource_radio";"infosource_video";"infosource_RS";"infosource_autre";"Q1_montagne";"Q2_bus";"Q3_cleopatre";"Q4_origineespeces";"Q5_finance";"Q6_Niki";"Q7_lune";"Q8_esclavage";"Q9_main";"Q10_candide";"nb_bonnes_reponses";"surestimation"
18;"Masculin";188;"L1";"Gestion";"France";2023;"Sciences économiques et sociales   Histoire-géographie, géopolitique et sciences politiques";"Bac à spécialités";"... pas votre premier choix mais pas non plus le dernier choix d'orientation post-bac.";8.5;"en voiture seul";25;"Non et je n'ai jamais vraiment fumé";"Jamais";0;"Peur des araignées";"Playstation";"iOs";3;"Windows";4;"tablette";"téléphone   tablette   ordinateur";"Instagram";2;3;"journal en ligne   télévision   radio   réseaux sociaux";"la cordillère des Andes";"Rosa Parks";"3e siècle avant JC";"Charles Darwin";"amortissement";"une autrice";"14 jours";1848;"Adam Smith";"Voltaire";"oui";6;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;1;0;1;1;0;1;1;0;0;1;1;1;7;-1
18;"Masculin";186;"L1";"Économie";"France";2023;"Sciences économiques et sociales   Autre(s) spécialité(s)";"Bac à spécialités";"... votre premier choix d'orientation post-bac.";1;"en transport en commun (bus, tram, train)";15;"Non et je n'ai jamais vraiment fumé";"Moins d'une fois par mois";1;"Je n'ai peur de rien de cela.";"PC   Nintendo   téléphone/tablette";"iOs";1;"Windows";4;"ordinateur";"téléphone   ordinateur";"TikTok";5;7;"vidéo sur internet (youtube, twitch, etc.)   réseaux sociaux";"l'Himalaya";"Rosa Parks";"5e siècle avant JC";"Charles Darwin";"réévaluation d'actif";"une actrice";"28 jours";1903;"John Maynard Keynes";"Voltaire";"oui";5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;1;5;0
18;"Masculin";167;"L1";"Économie";"France";2023;"Mathématiques   Sciences économiques et sociales";"Bac à spécialités";"... un de vos dernier choix d'orientation post-bac.";2;"en voiture seul";8;"Non et je n'ai jamais vraiment fumé";"Moins d'une fois par semaine";1;"Je n'ai peur de rien de cela.";"PC";"iOs";2;"MacOS";0.5;"ordinateur";"téléphone   ordinateur";"Instagram";5;6;"vidéo sur internet (youtube, twitch, etc.)   réseaux sociaux";"l'Himalaya";"Rosa Parks";"5e siècle avant JC";"Charles Darwin";"amortissement";"une couturière";"7 jours";1848;"Karl Marx";"Voltaire";"presque...";5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;1;0;1;6;-1
18;"Féminin";150;"L1";"Gestion";"France";2023;"Mathématiques   Sciences économiques et sociales";"Bac à spécialités";"... pas votre premier choix mais pas non plus le dernier choix d'orientation post-bac.";2;"en transport en commun (bus, tram, train)";30;"Non et je n'ai jamais vraiment fumé";"Moins d'une fois par semaine";1;"Peur des araignées   Peur de vieillir   Claustrophobie";"téléphone/tablette";"iOs";2;"MacOS";0.2;"ordinateur";"téléphone   tablette   ordinateur";"Instagram";6;7;"télévision   réseaux sociaux";"l'Himalaya";"Rosa Parks";"1er siècle avant JC";"Charles Darwin";"amortissement";"une peintre";"28 jours";1848;"Adam Smith";"Voltaire";"presque...";6;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;10;-4
18;"Masculin";172;"L1";"Économie";"France";2022;"Mathématiques   Sciences économiques et sociales";"Bac à spécialités";"... votre premier choix d'orientation post-bac.";1;"en transport en commun (bus, tram, train)";15;"Non et je n'ai jamais vraiment fumé";"Moins d'une fois par mois";1;"Peur des araignées";"Playstation   téléphone/tablette";"iOs";1;"Windows";1.2;"ordinateur";"téléphone   tablette   ordinateur";"Instagram";3;5;"télévision   vidéo sur internet (youtube, twitch, etc.)   réseaux sociaux";"l'Himalaya";"Rosa Parks";"7e siècle avant JC";"Charles Darwin";"amortissement";"une actrice";"7 jours";1848;"John Maynard Keynes";"Voltaire";"oui";3;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;6;-3
18;"Masculin";180;"L1";"Économie";"France";2023;"Sciences économiques et sociales   Histoire-géographie, géopolitique et sciences politiques";"Bac à spécialités";"... pas votre premier choix mais pas non plus le dernier choix d'orientation post-bac.";60;"en transport en commun (bus, tram, train)";35;"Non et je n'ai jamais vraiment fumé";"Environ une fois par semaine";2;"Je n'ai peur de rien de cela.";"Playstation";"Android";1.5;"Windows";1;"ordinateur";"téléphone   ordinateur";"Instagram";3;10;"vidéo sur internet (youtube, twitch, etc.)   réseaux sociaux";"la cordillère des Andes";"Rosa Parks";"3e siècle avant JC";"Charles Darwin";"réévaluation d'actif";"une peintre";"14 jours";1848;"Karl Marx";"Rousseau";"oui";6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;0;0;5;1
19;"Féminin";158;"L1";"Gestion";"France";2022;"Mathématiques   Sciences économiques et sociales";"Bac à spécialités";"... votre premier choix d'orientation post-bac.";10;"en transport en commun (bus, tram, train)";15;"Non, j'ai arrêté";"Environ une fois par semaine";1;"Peur des araignées   Peur de la foule";"Je ne joue pas aux jeux vidéos.";"iOs";1.5;"Windows";1.5;"papier";"téléphone   ordinateur   montre connectée";"TikTok";4;6;"journal en ligne   réseaux sociaux";"l'Himalaya";"Rosa Parks";"5e siècle avant JC";"Charles Darwin";"plue-value";"une autrice";"21 jours";1903;"Adam Smith";"Molière";"oui";4;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;1;0;4;0
19;"Féminin";158;"L1";"Économie";"France";2022;"Mathématiques   Autre(s) spécialité(s)";"Bac à spécialités";"... votre choix après une réorientation.";5;"en transport en commun (bus, tram, train)";21;"Non et je n'ai jamais vraiment fumé";"Jamais";0;"Peur des araignées   Peur de la foule";"téléphone/tablette";"iOs";3.5;"Windows";1;"papier";"téléphone   ordinateur   montre connectée";"Instagram";3;7;"télévision   réseaux sociaux";"l'Himalaya";"Rosa Parks";"5e siècle avant JC";"Charles Darwin";"plue-value";"une autrice";"28 jours";1848;"Karl Marx";"Diderot";"oui";2;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;1;1;0;0;5;-3
17;"Masculin";188;"L1";"Gestion";"France";2023;"Sciences économiques et sociales   Histoire-géographie, géopolitique et sciences politiques";"Bac à spécialités";"... votre premier choix d'orientation post-bac.";2.5;"en transport en commun (bus, tram, train)";10;"Oui occasionnellement";"Plusieurs fois par semaine";2;"Peur des araignées";"Xbox";"iOs";2;"MacOS";0;"ordinateur";"téléphone   ordinateur";"TikTok";1;5;"journal en ligne   vidéo sur internet (youtube, twitch, etc.)   réseaux sociaux";"l'Himalaya";"Rosa Parks";"7e siècle avant JC";"Charles Darwin";"amortissement";"une peintre";"28 jours";1802;"Paul Anthony Samuelson";"Voltaire";"oui";7;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;1;1;1;1;0;0;1;7;0
20;"Féminin";163;"L1";"Économie";"France";2022;"Sciences économiques et sociales   Histoire-géographie, géopolitique et sciences politiques";"Bac à spécialités";"... votre choix après une réorientation.";7;"en transport en commun (bus, tram, train)";40;"Non et je n'ai jamais vraiment fumé";"Moins d'une fois par mois";0;"Claustrophobie";"Je ne joue pas aux jeux vidéos.";"iOs";10;"Windows";1;"ordinateur";"téléphone   ordinateur";"TikTok";4;6;"journal en ligne   télévision   vidéo sur internet (youtube, twitch, etc.)   réseaux sociaux";"la cordillère des Andes";"Rosa Parks";"1er siècle avant JC";"Charles Darwin";"plue-value";"une peintre";"28 jours";1848;"Adam Smith";"Voltaire";"presque...";9;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;1;1;0;1;1;1;1;1;9;0
17;"Féminin";166;"L1";"Économie";"France";2023;"Mathématiques   Sciences économiques et sociales";"Bac à spécialités";"... votre premier choix d'orientation post-bac.";20;"en transport en commun (bus, tram, train)";20;"Non et je n'ai jamais vraiment fumé";"Moins d'une fois par mois";0;"Peur des araignées   Claustrophobie";"téléphone/tablette";"iOs";3;"MacOS";1.5;"ordinateur";"téléphone   ordinateur";"TikTok";3;4;"réseaux sociaux";"l'Himalaya";"Rosa Parks";"7e siècle avant JC";"Charles Darwin";"amortissement";"une peintre";"28 jours";1848;"Adam Smith";"Voltaire";"oui";6;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;9;-3
19;"Féminin";162;"L1";"Économie";"France";2022;"Sciences économiques et sociales   Physique-chimie";"Bac à spécialités";"... votre choix après une réorientation.";6;"en transport en commun (bus, tram, train)";20;"Non, j'ai arrêté";"Plusieurs fois par semaine";4;"Peur des chiens";"Je ne joue pas aux jeux vidéos.";"iOs";0.5;"Je n'ai pas d'ordinateur.";NA;"tablette";"téléphone   tablette";"Instagram";3;5;"réseaux sociaux";"l'Himalaya";"Rosa Parks";"3e siècle avant JC";"Charles Darwin";"plue-value";"une autrice";"28 jours";1848;"Adam Smith";"Voltaire";"oui";5;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;1;1;1;1;7;-2
19;"Féminin";155;"L1";"Autre";"France";2023;"Mathématiques   Sciences économiques et sociales";"Bac à spécialités";"... votre premier choix d'orientation post-bac.";10;"en transport en commun (bus, tram, train)";15;"Non et je n'ai jamais vraiment fumé";"Plusieurs fois par semaine";2;"Peur des araignées";"Xbox   téléphone/tablette";"iOs";3;"Windows";3;"ordinateur";"téléphone   ordinateur";"Twitter";3;5;"journal en ligne   autre sources écrite en ligne   télévision   vidéo sur internet (youtube, twitch, etc.)   réseaux sociaux";"l'Himalaya";"Rosa Parks";"1er siècle avant JC";"Jean-Baptiste de Lamarck";"réévaluation d'actif";"une peintre";"28 jours";1848;"Adam Smith";"Diderot";"presque...";5;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;1;1;1;0;0;1;1;1;1;1;0;0;1;1;1;1;0;7;-2
18;"Masculin";175;"L1";"Gestion";"France";2023;"Mathématiques   Physique-chimie";"Bac à spécialités";"... pas votre premier choix mais pas non plus le dernier choix d'orientation post-bac.";3;"en transport en commun (bus, tram, train)";35;"Non et je n'ai jamais vraiment fumé";"Jamais";0;"Je n'ai peur de rien de cela.";"PC   Playstation";"Android";0.5;"Windows";1.5;"papier";"téléphone   tablette   ordinateur";"TikTok";1.5;4;"télévision   vidéo sur internet (youtube, twitch, etc.)";"l'Himalaya";"Rosa Parks";"1er siècle avant JC";"Charles Darwin";"amortissement";"une couturière";"28 jours";1848;"Adam Smith";"Voltaire";"presque...";8;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;9;-1
18;"Féminin";167;"L1";"Économie";"France";2023;"Mathématiques   Physique-chimie";"Bac à spécialités";"... pas votre premier choix mais pas non plus le dernier choix d'orientation post-bac.";9;"en transport en commun (bus, tram, train)";30;"Non et je n'ai jamais vraiment fumé";"Jamais";0;"Je n'ai peur de rien de cela.";"Je ne joue pas aux jeux vidéos.";"iOs";1;"Windows";0.5;"papier";"téléphone   tablette   ordinateur";"Instagram";2;4;"télévision   radio   vidéo sur internet (youtube, twitch, etc.)   réseaux sociaux";"la cordillère des Andes";"Rosa Parks";"1er siècle avant JC";"Charles Darwin";"réévaluation d'actif";"une peintre";"21 jours";1848;"Adam Smith";"Voltaire";"oui";7;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;1;0;1;0;1;1;1;1;0;1;0;1;1;1;8;-1
18;"Masculin";175;"L1";"Gestion";"France";2023;"Mathématiques   Autre(s) spécialité(s)";"Bac à spécialités";"... votre premier choix d'orientation post-bac.";1.5;"en transport en commun (bus, tram, train)";15;"Non et je n'ai jamais vraiment fumé";"Environ une fois par semaine";2;"Peur de vieillir";"PC   Xbox";"iOs";2;"Windows";0.5;"ordinateur";"téléphone   ordinateur";"TikTok";10;12;"vidéo sur internet (youtube, twitch, etc.)   réseaux sociaux";"la cordillère des Andes";"Rosa Parks";"3e siècle avant JC";"Charles Darwin";"amortissement";"une peintre";"28 jours";1802;"John Maynard Keynes";"Diderot";"oui";5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;0;0;0;6;-1
18;"Féminin";170;"L1";"Économie";"France";2023;"Physique-chimie   Autre(s) spécialité(s)";"Bac à spécialités";"... pas votre premier choix mais pas non plus le dernier choix d'orientation post-bac.";15;"en voiture seul";30;"Non et je n'ai jamais vraiment fumé";"Jamais";0;"Peur de la foule   Phobie sociale";"Playstation";"iOs";1;"MacOS";3;"ordinateur";"téléphone   tablette   ordinateur   montre connectée";"Snapchat";7;10;"journal en ligne   télévision   vidéo sur internet (youtube, twitch, etc.)";"la cordillère des Andes";"Rosa Parks";"7e siècle avant JC";"Charles Darwin";"provision";"une peintre";"28 jours";1848;"Adam Smith";"Voltaire";"presque...";7;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;1;1;1;1;0;0;1;0;1;0;0;0;0;1;1;0;1;0;1;1;1;1;1;8;-1
19;"Masculin";181;"L1";"Économie";"France";2022;"Histoire-géographie, géopolitique et sciences politiques   Autre(s) spécialité(s)";"Bac à spécialités";"... votre choix après une réorientation.";8;"en transport en commun (bus, tram, train)";25;"Non et je n'ai jamais vraiment fumé";"Environ une fois par semaine";2;"Peur des araignées   Peur de vieillir";"Je ne joue pas aux jeux vidéos.";"iOs";3;"MacOS";1.5;"ordinateur";"téléphone   tablette   ordinateur";"Twitter";3;5;"vidéo sur internet (youtube, twitch, etc.)   réseaux sociaux";"l'Himalaya";"Rosa Parks";"5e siècle avant JC";"Henry David Thoreau";"amortissement";"une autrice";"21 jours";1848;"Adam Smith";"Voltaire";"presque...";6;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;1;6;0
18;"Masculin";171;"L1";"Gestion";"France";2023;"Mathématiques   Sciences économiques et sociales";"Bac à spécialités";"... pas votre premier choix mais pas non plus le dernier choix d'orientation post-bac.";2;"en transport en commun (bus, tram, train)";15;"Oui occasionnellement";"Environ une fois par semaine";1;"Je n'ai peur de rien de cela.";"PC   téléphone/tablette";"iOs";6;"Windows";2.5;"ordinateur";"téléphone   ordinateur";"Twitter";3;4;"télévision   réseaux sociaux";"l'Himalaya";"Rosa Parks";"5e siècle avant JC";"Jean-Baptiste de Lamarck";"amortissement";"une actrice";"28 jours";1848;"John Maynard Keynes";"Diderot";"oui";7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;1;1;0;0;5;2
19;"Masculin";188;"L1";"Gestion";"France";2022;"Mathématiques   Autre(s) spécialité(s)";"Bac à spécialités";"... votre choix après une réorientation.";19;"en transport en commun (bus, tram, train)";30;"Non et je n'ai jamais vraiment fumé";"Moins d'une fois par semaine";0;"Je n'ai peur de rien de cela.";"Playstation";"iOs";2;"Windows";4;"papier";"téléphone   ordinateur";"Instagram";1.5;2;"télévision   vidéo sur internet (youtube, twitch, etc.)   réseaux sociaux";"la cordillère des Andes";"Angela Davis";"1er siècle avant JC";"Charles Darwin";"amortissement";"une peintre";"7 jours";1848;"Adam Smith";"Voltaire";"oui";5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;1;1;1;0;1;1;1;8;-3
20;"Féminin";159;"L1";"Gestion";"France";2021;"Mathématiques   Physique-chimie";"Bac à spécialités";"... votre choix après une réorientation.";2.5;"en transport en commun (bus, tram, train)";9;"Non et je n'ai jamais vraiment fumé";"Jamais";0;"Je n'ai peur de rien de cela.";"Playstation   Nintendo   téléphone/tablette";"iOs";1;"GNU/Linux";2;"papier";"téléphone   ordinateur";"TikTok";4;7;"autre sources écrite en ligne   vidéo sur internet (youtube, twitch, etc.)   réseaux sociaux";"la cordillère des Andes";"Rosa Parks";"7e siècle avant JC";"Charles Darwin";"amortissement";"une autrice";"14 jours";1848;"Adam Smith";"Voltaire";"oui";3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1;1;1;0;1;1;0;0;1;1;1;7;-4
18;"Féminin";170;"L1";"Gestion";"France";2023;"Sciences économiques et sociales   Histoire-géographie, géopolitique et sciences politiques";"Bac à spécialités";"... votre premier choix d'orientation post-bac.";2.5;"en transport en commun (bus, tram, train)";20;"Oui occasionnellement";"Environ une fois par semaine";1;"Je n'ai peur de rien de cela.";"téléphone/tablette";"iOs";2;"Windows";1;"ordinateur";"téléphone   ordinateur";"Instagram";4;6;"journal papier   radio   réseaux sociaux";"l'Himalaya";"Rosa Parks";"5e siècle avant JC";"Henry David Thoreau";"amortissement";"une peintre";"28 jours";1802;"Adam Smith";"Voltaire";"oui";6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;1;1;0;0;1;1;1;0;1;1;7;-1
17;"Masculin";170;"L1";"Économie";"France";2023;"Sciences économiques et sociales   Histoire-géographie, géopolitique et sciences politiques";"Bac à spécialités";"... votre premier choix d'orientation post-bac.";2.5;"en transport en commun (bus, tram, train)";60;"Non et je n'ai jamais vraiment fumé";"Moins d'une fois par semaine";0.25;"Peur des araignées";"PC   Xbox   téléphone/tablette";"iOs";1.5;"Windows";1.5;"papier";"téléphone   tablette   ordinateur";"Instagram";5;8.5;"journal en ligne   autre sources écrite en ligne   radio   vidéo sur internet (youtube, twitch, etc.)   réseaux sociaux   autre";"la cordillère des Andes";"Rosa Parks";"5e siècle avant JC";"Charles Darwin";"amortissement";"une peintre";"28 jours";1848;"Paul Anthony Samuelson";"Voltaire";"oui";8;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;1;0;0;0;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;8;0
20;"Masculin";190;"L1";"Économie";"France";2021;"Sciences économiques et sociales   Histoire-géographie, géopolitique et sciences politiques";"ES";"... votre premier choix d'orientation post-bac.";2;"en voiture seul";30;"Non et je n'ai jamais vraiment fumé";"Jamais";0.5;"Je n'ai peur de rien de cela.";"Playstation";"iOs";3;"MacOS";3;"ordinateur";"téléphone   ordinateur";"Snapchat";2;15;"journal en ligne   télévision   radio   vidéo sur internet (youtube, twitch, etc.)   réseaux sociaux";"l'Himalaya";"Rosa Parks";"3e siècle avant JC";"Georges-Louis Leclerc de Buffon";"amortissement";"une couturière";"28 jours";1848;"Karl Marx";"Voltaire";"oui";7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1;0;1;1;0;0;1;0;1;1;0;1;6;1
18;"Masculin";175;"L1";"Économie";"Russie";2023;"Sciences économiques et sociales   Histoire-géographie, géopolitique et sciences politiques";"Bac à spécialités";"... un de vos dernier choix d'orientation post-bac.";1.5;"à pied";10;"Non, j'ai arrêté";"Environ une fois par semaine";1;"Je n'ai peur de rien de cela.";"Playstation";"iOs";1;"Windows";3;"ordinateur";"téléphone   ordinateur";"Snapchat";2;6;"télévision   radio   réseaux sociaux";"l'Himalaya";"Rosa Parks";"1er siècle avant JC";"Georges-Louis Leclerc de Buffon";"amortissement";"une peintre";"28 jours";1848;"Karl Marx";"Voltaire";"oui";5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;1;1;0;1;1;1;1;0;1;8;-3
19;"Féminin";165;"L1";"Économie";"Autre en Afrique";2023;"Sciences économiques et sociales   Humanités, littérature et philosophie";"ES";"... pas votre premier choix mais pas non plus le dernier choix d'orientation post-bac.";1.5;"en transport en commun (bus, tram, train)";30;"Non et je n'ai jamais vraiment fumé";"Environ une fois par semaine";1;"Peur des chiens   Peur des araignées   Acrophobie, peur de la hauteur";"Je ne joue pas aux jeux vidéos.";"iOs";17;"Windows";20;"papier";"téléphone   ordinateur";"Instagram";8;24;"journal en ligne   télévision   vidéo sur internet (youtube, twitch, etc.)   réseaux sociaux";"l'Himalaya";"Rosa Parks";"3e siècle avant JC";"Charles Darwin";"provision";"une actrice";"7 jours";1848;"Adam Smith";"Voltaire";"oui";2;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;1;0;0;0;1;1;1;6;-4
18;"Masculin";175;"L1";"Économie";"France";2023;"Sciences économiques et sociales   Autre(s) spécialité(s)";"Bac à spécialités";"... votre premier choix d'orientation post-bac.";1.5;"à pied";12;"Non et je n'ai jamais vraiment fumé";"Moins d'une fois par mois";0;"Je n'ai peur de rien de cela.";"Je ne joue pas aux jeux vidéos.";"Android";2;"Windows";0;"ordinateur";"téléphone   ordinateur";"Instagram";2;5;"journal en ligne   télévision   vidéo sur internet (youtube, twitch, etc.)   réseaux sociaux";"l'Himalaya";"Rosa Parks";"3e siècle avant JC";"Charles Darwin";"amortissement";"une autrice";"21 jours";1802;"Adam Smith";"Voltaire";"oui";8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;1;1;0;0;0;1;1;6;2
16;"Féminin";167;"L1";"Autre";"France";2023;"Mathématiques   Sciences économiques et sociales";"Bac à spécialités";"... votre premier choix d'orientation post-bac.";4.5;"en transport en commun (bus, tram, train)";23;"Non et je n'ai jamais vraiment fumé";"Jamais";0;"Claustrophobie";"PC   Playstation   téléphone/tablette";"iOs";2;"Windows";3;"papier";"téléphone   ordinateur";"Snapchat";2;7;"réseaux sociaux";"la cordillère des Andes";"Rosa Parks";"5e siècle avant JC";"Charles Darwin";"amortissement";"une autrice";"28 jours";1848;"Adam Smith";"Voltaire";"oui";5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1;1;1;8;-3
18;"Masculin";178;"L1";"Gestion";"Autre ni en Europe, ni en Afrique";2023;"Sciences économiques et sociales   Autre(s) spécialité(s)";"Bac à spécialités";"... votre premier choix d'orientation post-bac.";1;"en transport en commun (bus, tram, train)";40;"Non et je n'ai jamais vraiment fumé";"Jamais";1;"Peur des araignées   Acrophobie, peur de la hauteur";"PC";"iOs";1;"Windows";5;"ordinateur";"téléphone   ordinateur";"Instagram";2;4;"vidéo sur internet (youtube, twitch, etc.)   réseaux sociaux";"l'Himalaya";"Rosa Parks";"5e siècle avant JC";"Charles Darwin";"amortissement";"une couturière";"28 jours";1848;"Adam Smith";"Voltaire";"oui";9;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1;1;1;8;1
